TEST TYPE	UPDATE MILLISECS	NUM FIGHTER	NUM BLUE	NUM PURPLE	ALIVE
SIMD	2862	2048	1024	1024	1024
SIMD	2285	2048	1024	1024	1024
SIMD	2823	2048	1024	1024	1024
SIMD	2221	2048	1024	1024	1024
SIMD	2666	2048	1024	1024	1024
SIMD	2194	2048	1024	1024	1024
SIMD	2387	2048	1024	1024	1024
SIMD	4609	2048	1024	1024	1024
SIMD	4483	2048	1024	1024	1024
SIMD	3410	2048	1024	1024	1024
SIMD	2264	2048	1024	1024	1024
SIMD	2772	2048	1024	1024	1024
SIMD	2244	2048	1024	1024	1024
SIMD	3012	2048	1024	1024	1024
SIMD	2251	2048	1024	1024	1024
SIMD	2333	2048	1024	1024	1024
SIMD	2464	2048	1024	1024	1024
SIMD	2227	2048	1024	1024	1024
SIMD	2278	2048	1024	1024	1024
SIMD	5041	2048	1024	1024	1024
SIMD	2959	2048	1024	1024	1024
SIMD	2585	2048	1024	1024	1024
SIMD	2822	2048	1024	1024	1024
SIMD	2192	2048	1024	1024	1024
SIMD	2462	2048	1024	1024	1024
SIMD	2508	2048	1024	1024	1024
SIMD	2778	2048	1024	1024	1024
SIMD	2131	2048	1024	1024	1024
SIMD	2383	2048	1024	1024	1024
SIMD	2116	2048	1024	1024	1024
SIMD	2112	2048	1024	1024	1024
SIMD	4317	2048	1024	1024	1024
SIMD	4906	2048	1024	1024	1024
SIMD	2300	2048	1024	1024	1024
SIMD	2153	2048	1024	1024	1024
SIMD	3659	2048	1024	1024	1024
SIMD	3195	2048	1024	1024	1024
SIMD	2992	2048	1024	1024	1024
SIMD	2441	2048	1024	1024	1024
SIMD	2153	2048	1024	1024	1024
SIMD	3701	2048	1024	1024	1024
SIMD	2742	2048	1024	1024	1024
SIMD	3783	2048	1024	1024	1024
SIMD	3629	2048	1024	1024	1024
SIMD	2115	2048	1024	1024	1024
SIMD	2109	2048	1024	1024	1024
SIMD	2048	2048	1024	1024	1024
SIMD	2073	2048	1024	1024	1024
SIMD	2064	2048	1024	1024	1024
SIMD	2061	2048	1024	1024	1024
SIMD	2325	2048	1024	1024	1024
SIMD	2057	2048	1024	1024	1024
SIMD	2075	2048	1024	1024	1024
SIMD	2771	2048	1024	1024	1024
SIMD	2127	2048	1024	1024	1024
SIMD	2149	2048	1024	1024	1024
SIMD	2185	2048	1024	1024	1024
SIMD	2155	2048	1024	1024	1024
SIMD	2929	2048	1024	1024	1024
SIMD	2158	2048	1024	1024	1024
SIMD	2159	2048	1024	1024	1024
SIMD	3644	2048	1024	1024	1024
SIMD	3226	2048	1024	1024	1024
SIMD	2602	2048	1024	1024	1024
SIMD	2524	2048	1024	1024	1024
SIMD	2461	2048	1024	1024	1024
SIMD	3225	2048	1024	1024	1024
SIMD	2602	2048	1024	1024	1024
SIMD	2928	2048	1024	1024	1024
SIMD	2180	2048	1024	1024	1024
SIMD	4495	2048	1024	1024	1024
SIMD	2194	2048	1024	1024	1024
SIMD	2124	2048	1024	1024	1024
SIMD	2102	2048	1024	1024	1024
SIMD	2092	2048	1024	1024	1024
SIMD	2072	2048	1024	1024	1024
SIMD	2095	2048	1024	1024	1024
SIMD	3635	2048	1024	1024	1024
SIMD	2625	2048	1024	1024	1024
SIMD	2112	2048	1024	1024	1024
SIMD	2356	2048	1024	1024	1024
SIMD	4039	2048	1024	1024	1024
SIMD	2729	2048	1024	1024	1024
SIMD	2150	2048	1024	1024	1024
SIMD	2686	2048	1024	1024	1024
SIMD	2667	2048	1024	1024	1024
SIMD	3183	2048	1024	1024	1024
SIMD	2559	2048	1024	1024	1024
SIMD	3162	2048	1024	1024	1024
SIMD	3672	2048	1024	1024	1024
SIMD	2810	2048	1024	1024	1024
SIMD	3114	2048	1024	1024	1024
SIMD	4841	2048	1024	1024	1024
SIMD	5142	2048	1024	1024	1024
SIMD	6876	2048	1024	1024	1024
SIMD	4260	2048	1024	1024	1024
SIMD	3515	2048	1024	1024	1024
SIMD	3694	2048	1024	1024	1024
SIMD	3293	2048	1024	1024	1024
SIMD	3976	2048	1024	1024	1024
SIMD	3478	2048	1024	1024	1024
SIMD	3507	2048	1024	1024	1024
SIMD	4393	2048	1024	1024	1024
SIMD	4004	2048	1024	1024	1024
SIMD	3505	2048	1024	1024	1024
SIMD	4527	2048	1024	1024	1024
SIMD	3361	2048	1024	1024	1024
SIMD	2280	2048	1024	1024	1024
SIMD	2170	2048	1024	1024	1024
SIMD	3005	2048	1024	1024	1024
SIMD	4070	2048	1024	1024	1024
SIMD	3662	2048	1024	1024	1024
SIMD	3569	2048	1024	1024	1024
SIMD	3975	2048	1024	1024	1024
SIMD	4940	2048	1024	1024	1024
SIMD	3400	2048	1024	1024	1024
SIMD	3327	2048	1024	1024	1024
SIMD	4546	2048	1024	1024	1024
SIMD	4983	2048	1024	1024	1024
SIMD	4677	2048	1024	1024	1024
SIMD	4112	2048	1024	1024	1024
SIMD	3889	2048	1024	1024	1024
SIMD	4642	2048	1024	1024	1024
SIMD	2328	2048	1024	1024	1024
SIMD	5073	2048	1024	1024	1024
SIMD	5163	2048	1024	1024	1024
SIMD	4795	2048	1024	1024	1024
SIMD	2963	2048	1024	1024	1024
SIMD	4651	2048	1024	1024	1024
SIMD	4469	2048	1024	1024	1024
SIMD	5165	2048	1024	1024	1024
SIMD	5861	2048	1024	1024	1024
SIMD	4196	2048	1024	1024	1024
SIMD	4972	2048	1024	1024	1024
SIMD	4882	2048	1024	1024	1024
SIMD	4986	2048	1024	1024	1024
SIMD	4089	2048	1024	1024	1024
SIMD	3675	2048	1024	1024	1024
SIMD	4093	2048	1024	1024	1024
SIMD	4138	2048	1024	1024	1024
SIMD	3561	2048	1024	1024	1024
SIMD	3480	2048	1024	1024	1024
SIMD	5414	2048	1024	1024	1024
SIMD	3305	2048	1024	1024	1024
SIMD	5234	2048	1024	1024	1024
SIMD	3472	2048	1024	1024	1024
SIMD	4494	2048	1024	1024	1024
SIMD	2771	2048	1024	1024	1024
SIMD	2115	2048	1024	1024	1024
SIMD	2672	2048	1024	1024	1024
SIMD	2072	2048	1024	1024	1024
SIMD	1997	2048	1024	1024	1024
SIMD	1946	2048	1024	1024	1024
SIMD	1959	2048	1024	1024	1024
SIMD	1963	2048	1024	1024	1024
SIMD	1958	2048	1024	1024	1024
SIMD	1930	2048	1024	1024	1024
SIMD	1970	2048	1024	1024	1024
SIMD	1953	2048	1024	1024	1024
SIMD	1959	2048	1024	1024	1024
SIMD	2129	2048	1024	1024	1024
SIMD	2020	2048	1024	1024	1024
SIMD	1954	2048	1024	1024	1024
SIMD	1958	2048	1024	1024	1024
SIMD	1952	2048	1024	1024	1024
SIMD	2047	2048	1024	1024	1024
SIMD	2128	2048	1024	1024	1024
SIMD	1993	2048	1024	1024	1024
SIMD	1986	2048	1024	1024	1024
SIMD	1989	2048	1024	1024	1024
SIMD	1981	2048	1024	1024	1024
SIMD	1956	2048	1024	1024	1024
SIMD	1954	2048	1024	1024	1024
SIMD	2017	2048	1024	1024	1024
SIMD	1958	2048	1024	1024	1024
SIMD	1971	2048	1024	1024	1024
SIMD	1973	2048	1024	1024	1024
SIMD	1976	2048	1024	1024	1024
SIMD	1967	2048	1024	1024	1024
SIMD	1968	2048	1024	1024	1024
SIMD	2079	2048	1024	1024	1024
SIMD	1984	2048	1024	1024	1024
SIMD	1987	2048	1024	1024	1024
SIMD	1991	2048	1024	1024	1024
SIMD	1983	2048	1024	1024	1024
SIMD	1982	2048	1024	1024	1024
SIMD	1986	2048	1024	1024	1024
SIMD	2070	2048	1024	1024	1024
SIMD	1999	2048	1024	1024	1024
SIMD	2003	2048	1024	1024	1024
SIMD	1999	2048	1024	1024	1024
SIMD	1997	2048	1024	1024	1024
SIMD	2001	2048	1024	1024	1024
SIMD	2003	2048	1024	1024	1024
SIMD	3614	2048	1024	1024	1024
SIMD	3186	2048	1024	1024	1024
SIMD	2582	2048	1024	1024	1024
SIMD	2035	2048	1024	1024	1024
SIMD	2019	2048	1024	1024	1024
SIMD	2070	2048	1024	1024	1024
SIMD	2014	2048	1024	1024	1024
SIMD	2019	2048	1024	1024	1024
SIMD	2026	2048	1024	1024	1024
SIMD	2028	2048	1024	1024	1024
SIMD	2032	2048	1024	1024	1024
SIMD	2026	2048	1024	1024	1024
SIMD	3593	2048	1024	1024	1024
SIMD	3491	2048	1024	1024	1024
SIMD	2887	2048	1024	1024	1024
SIMD	2050	2048	1024	1024	1024
SIMD	1982	2048	1024	1024	1024
SIMD	2062	2048	1024	1024	1024
SIMD	2031	2048	1024	1024	1024
SIMD	1994	2048	1024	1024	1024
SIMD	2004	2048	1024	1024	1024
SIMD	1998	2048	1024	1024	1024
SIMD	1999	2048	1024	1024	1024
SIMD	1997	2048	1024	1024	1024
SIMD	2149	2048	1024	1024	1024
SIMD	3631	2048	1024	1024	1024
SIMD	2822	2048	1024	1024	1024
SIMD	2199	2048	1024	1024	1024
SIMD	2011	2048	1024	1024	1024
SIMD	2160	2048	1024	1024	1024
SIMD	3578	2048	1024	1024	1024
SIMD	3080	2048	1024	1024	1024
SIMD	2023	2048	1024	1024	1024
SIMD	2028	2048	1024	1024	1024
SIMD	1983	2048	1024	1024	1024
SIMD	1997	2048	1024	1024	1024
SIMD	1981	2048	1024	1024	1024
SIMD	2003	2048	1024	1024	1024
SIMD	2006	2048	1024	1024	1024
SIMD	1999	2048	1024	1024	1024
SIMD	1997	2048	1024	1024	1024
SIMD	2003	2048	1024	1024	1024
SIMD	2010	2048	1024	1024	1024
SIMD	2006	2048	1024	1024	1024
SIMD	1994	2048	1024	1024	1024
SIMD	2009	2048	1024	1024	1024
SIMD	2010	2048	1024	1024	1024
SIMD	2021	2048	1024	1024	1024
SIMD	2090	2048	1024	1024	1024
SIMD	3559	2048	1024	1024	1024
SIMD	4418	2048	1024	1024	1024
SIMD	4220	2048	1024	1024	1024
SIMD	4554	2048	1024	1024	1024
SIMD	4135	2048	1024	1024	1024
SIMD	4472	2048	1024	1024	1024
SIMD	4596	2048	1024	1024	1024
SIMD	2562	2048	1024	1024	1024
SIMD	4540	2048	1024	1024	1024
SIMD	4654	2048	1024	1024	1024
SIMD	4629	2048	1024	1024	1024
SIMD	2489	2048	1024	1024	1024
SIMD	4477	2048	1024	1024	1024
SIMD	3356	2048	1024	1024	1024
SIMD	2488	2048	1024	1024	1024
SIMD	4708	2048	1024	1024	1024
SIMD	4715	2048	1024	1024	1024
SIMD	4751	2048	1024	1024	1024
SIMD	4994	2048	1024	1024	1024
SIMD	4575	2048	1024	1024	1024
SIMD	4691	2048	1024	1024	1024
SIMD	4558	2048	1024	1024	1024
SIMD	4396	2048	1024	1024	1024
SIMD	3594	2048	1024	1024	1024
SIMD	3561	2048	1024	1024	1024
SIMD	3787	2048	1024	1024	1024
SIMD	2769	2048	1024	1024	1024
SIMD	3643	2048	1024	1024	1024
SIMD	3469	2048	1024	1024	1024
SIMD	2738	2048	1024	1024	1024
SIMD	2805	2048	1024	1024	1024
SIMD	2817	2048	1024	1024	1024
SIMD	3302	2048	1024	1024	1024
SIMD	2943	2048	1024	1024	1024
SIMD	3161	2048	1024	1024	1024
SIMD	2861	2048	1024	1024	1024
SIMD	2904	2048	1024	1024	1024
SIMD	3708	2048	1024	1024	1024
SIMD	3603	2048	1024	1024	1024
SIMD	2818	2048	1024	1024	1024
SIMD	2960	2048	1024	1024	1024
SIMD	2913	2048	1024	1024	1024
SIMD	2800	2048	1024	1024	1024
SIMD	2822	2048	1024	1024	1024
SIMD	2710	2048	1024	1024	1024
SIMD	2976	2048	1024	1024	1024
SIMD	2849	2048	1024	1024	1024
SIMD	2857	2048	1024	1024	1024
SIMD	3491	2048	1024	1024	1024
SIMD	2767	2048	1024	1024	1024
SIMD	3026	2048	1024	1024	1024
SIMD	2987	2048	1024	1024	1024
SIMD	3458	2048	1024	1024	1024
SIMD	2819	2048	1024	1024	1024
SIMD	3550	2048	1024	1024	1024
SIMD	3139	2048	1024	1024	1024
SIMD	2795	2048	1024	1024	1024
SIMD	3246	2048	1024	1024	1024
SIMD	2805	2048	1024	1024	1024
SIMD	2197	2048	1024	1024	1024
SIMD	1941	2048	1024	1024	1024
SIMD	1940	2048	1024	1024	1024
SIMD	1956	2048	1024	1024	1024
SIMD	1958	2048	1024	1024	1024
SIMD	1968	2048	1024	1024	1024
SIMD	1957	2048	1024	1024	1024
SIMD	3627	2048	1024	1024	1024
SIMD	2939	2048	1024	1024	1024
SIMD	2852	2048	1024	1024	1024
SIMD	2029	2048	1024	1024	1024
SIMD	1969	2048	1024	1024	1024
SIMD	2061	2048	1024	1024	1024
SIMD	2146	2048	1024	1024	1024
SIMD	1976	2048	1024	1024	1024
SIMD	1989	2048	1024	1024	1024
SIMD	1983	2048	1024	1024	1024
SIMD	1984	2048	1024	1024	1024
SIMD	1985	2048	1024	1024	1024
SIMD	2079	2048	1024	1024	1024
SIMD	2007	2048	1024	1024	1024
SIMD	2028	2048	1024	1024	1024
SIMD	2164	2048	1024	1024	1024
SIMD	3217	2048	1024	1024	1024
SIMD	3321	2048	1024	1024	1024
SIMD	2026	2048	1024	1024	1024
SIMD	2025	2048	1024	1024	1024
SIMD	1997	2048	1024	1024	1024
SIMD	2009	2048	1024	1024	1024
SIMD	2014	2048	1024	1024	1024
SIMD	2010	2048	1024	1024	1024
SIMD	3219	2048	1024	1024	1024
SIMD	3456	2048	1024	1024	1024
SIMD	2706	2048	1024	1024	1024
SIMD	2044	2048	1024	1024	1024
SIMD	1979	2048	1024	1024	1024
SIMD	1968	2048	1024	1024	1024
SIMD	2033	2048	1024	1024	1024
SIMD	1994	2048	1024	1024	1024
SIMD	1990	2048	1024	1024	1024
SIMD	1987	2048	1024	1024	1024
SIMD	1994	2048	1024	1024	1024
SIMD	2019	2048	1024	1024	1024
SIMD	1983	2048	1024	1024	1024
SIMD	4304	2048	1024	1024	1024
SIMD	3039	2048	1024	1024	1024
SIMD	2275	2048	1024	1024	1024
SIMD	2036	2048	1024	1024	1024
SIMD	2027	2048	1024	1024	1024
SIMD	3046	2048	1024	1024	1024
SIMD	2074	2048	1024	1024	1024
SIMD	2042	2048	1024	1024	1024
SIMD	2091	2048	1024	1024	1024
SIMD	2043	2048	1024	1024	1024
SIMD	2129	2048	1024	1024	1024
SIMD	2041	2048	1024	1024	1024
SIMD	3766	2048	1024	1024	1024
SIMD	2934	2048	1024	1024	1024
SIMD	2237	2048	1024	1024	1024
SIMD	1990	2048	1024	1024	1024
SIMD	1990	2048	1024	1024	1024
SIMD	3768	2048	1024	1024	1024
SIMD	3096	2048	1024	1024	1024
SIMD	2582	2048	1024	1024	1024
SIMD	2017	2048	1024	1024	1024
SIMD	1997	2048	1024	1024	1024
SIMD	2088	2048	1024	1024	1024
SIMD	2002	2048	1024	1024	1024
SIMD	2002	2048	1024	1024	1024
SIMD	2014	2048	1024	1024	1024
SIMD	2017	2048	1024	1024	1024
SIMD	2012	2048	1024	1024	1024
SIMD	2012	2048	1024	1024	1024
SIMD	2121	2048	1024	1024	1024
SIMD	2015	2048	1024	1024	1024
SIMD	2026	2048	1024	1024	1024
SIMD	2031	2048	1024	1024	1024
SIMD	2031	2048	1024	1024	1024
SIMD	2050	2048	1024	1024	1024
SIMD	2026	2048	1024	1024	1024
SIMD	2365	2048	1024	1024	1024
SIMD	2032	2048	1024	1024	1024
SIMD	2029	2048	1024	1024	1024
SIMD	2041	2048	1024	1024	1024
SIMD	2042	2048	1024	1024	1024
SIMD	2094	2048	1024	1024	1024
SIMD	2044	2048	1024	1024	1024
SIMD	3551	2048	1024	1024	1024
SIMD	3478	2048	1024	1024	1024
SIMD	2987	2048	1024	1024	1024
SIMD	3467	2048	1024	1024	1024
SIMD	3201	2048	1024	1024	1024
SIMD	3386	2048	1024	1024	1024
SIMD	2902	2048	1024	1024	1024
SIMD	2957	2048	1024	1024	1024
SIMD	2984	2048	1024	1024	1024
SIMD	3839	2048	1024	1024	1024
SIMD	3027	2048	1024	1024	1024
SIMD	3054	2048	1024	1024	1024
SIMD	2502	2048	1024	1024	1024
SIMD	2010	2048	1024	1024	1024
SIMD	2252	2048	1024	1024	1024
SIMD	2011	2048	1024	1024	1024
SIMD	2010	2048	1024	1024	1024
SIMD	2029	2048	1024	1024	1024
SIMD	2029	2048	1024	1024	1024
SIMD	2028	2048	1024	1024	1024
SIMD	2027	2048	1024	1024	1024
SIMD	3619	2048	1024	1024	1024
SIMD	2875	2048	1024	1024	1024
SIMD	3125	2048	1024	1024	1024
SIMD	2877	2048	1024	1024	1024
SIMD	3188	2048	1024	1024	1024
SIMD	3031	2048	1024	1024	1024
SIMD	3017	2048	1024	1024	1024
SIMD	3059	2048	1024	1024	1024
SIMD	2946	2048	1024	1024	1024
SIMD	2911	2048	1024	1024	1024
SIMD	3182	2048	1024	1024	1024
SIMD	2904	2048	1024	1024	1024
SIMD	2825	2048	1024	1024	1024
SIMD	2854	2048	1024	1024	1024
SIMD	3049	2048	1024	1024	1024
SIMD	2087	2048	1024	1024	1024
SIMD	2024	2048	1024	1024	1024
SIMD	2009	2048	1024	1024	1024
SIMD	2037	2048	1024	1024	1024
SIMD	2031	2048	1024	1024	1024
SIMD	2046	2048	1024	1024	1024
SIMD	2023	2048	1024	1024	1024
SIMD	4158	2048	1024	1024	1024
SIMD	2760	2048	1024	1024	1024
SIMD	2371	2048	1024	1024	1024
SIMD	2028	2048	1024	1024	1024
SIMD	2025	2048	1024	1024	1024
SIMD	2257	2048	1024	1024	1024
SIMD	2041	2048	1024	1024	1024
SIMD	2039	2048	1024	1024	1024
SIMD	2054	2048	1024	1024	1024
SIMD	2046	2048	1024	1024	1024
SIMD	2041	2048	1024	1024	1024
SIMD	2173	2048	1024	1024	1024
SIMD	2396	2048	1024	1024	1024
SIMD	5706	2048	1024	1024	1024
SIMD	2156	2048	1024	1024	1024
SIMD	3384	2048	1024	1024	1024
SIMD	2912	2048	1024	1024	1024
SIMD	2402	2048	1024	1024	1024
SIMD	2138	2048	1024	1024	1024
SIMD	2108	2048	1024	1024	1024
SIMD	2104	2048	1024	1024	1024
SIMD	2184	2048	1024	1024	1024
SIMD	2950	2048	1024	1024	1024
SIMD	3157	2048	1024	1024	1024
SIMD	4137	2048	1024	1024	1024
SIMD	3558	2048	1024	1024	1024
SIMD	2242	2048	1024	1024	1024
SIMD	2141	2048	1024	1024	1024
SIMD	2058	2048	1024	1024	1024
SIMD	2009	2048	1024	1024	1024
SIMD	2013	2048	1024	1024	1024
SIMD	1983	2048	1024	1024	1024
SIMD	3683	2048	1024	1024	1024
SIMD	2779	2048	1024	1024	1024
SIMD	2583	2048	1024	1024	1024
SIMD	1966	2048	1024	1024	1024
SIMD	1948	2048	1024	1024	1024
SIMD	1985	2048	1024	1024	1024
SIMD	1968	2048	1024	1024	1024
SIMD	1976	2048	1024	1024	1024
SIMD	1984	2048	1024	1024	1024
SIMD	1990	2048	1024	1024	1024
SIMD	1986	2048	1024	1024	1024
SIMD	1990	2048	1024	1024	1024
SIMD	3861	2048	1024	1024	1024
SIMD	2858	2048	1024	1024	1024
SIMD	2734	2048	1024	1024	1024
SIMD	2006	2048	1024	1024	1024
SIMD	1999	2048	1024	1024	1024
SIMD	1996	2048	1024	1024	1024
SIMD	3730	2048	1024	1024	1024
SIMD	2815	2048	1024	1024	1024
SIMD	2206	2048	1024	1024	1024
SIMD	1996	2048	1024	1024	1024
SIMD	2002	2048	1024	1024	1024
SIMD	2102	2048	1024	1024	1024
SIMD	2042	2048	1024	1024	1024
SIMD	2000	2048	1024	1024	1024
SIMD	2018	2048	1024	1024	1024
SIMD	2010	2048	1024	1024	1024
SIMD	2021	2048	1024	1024	1024
SIMD	2012	2048	1024	1024	1024
SIMD	2097	2048	1024	1024	1024
SIMD	2040	2048	1024	1024	1024
SIMD	2025	2048	1024	1024	1024
SIMD	2029	2048	1024	1024	1024
SIMD	2033	2048	1024	1024	1024
SIMD	2092	2048	1024	1024	1024
SIMD	2026	2048	1024	1024	1024
SIMD	2039	2048	1024	1024	1024
SIMD	2026	2048	1024	1024	1024
SIMD	2026	2048	1024	1024	1024
SIMD	2052	2048	1024	1024	1024
SIMD	2041	2048	1024	1024	1024
SIMD	2048	2048	1024	1024	1024
SIMD	2043	2048	1024	1024	1024
SIMD	2057	2048	1024	1024	1024
SIMD	2052	2048	1024	1024	1024
SIMD	2121	2048	1024	1024	1024
SIMD	2073	2048	1024	1024	1024
SIMD	2089	2048	1024	1024	1024
SIMD	2080	2048	1024	1024	1024
SIMD	3615	2048	1024	1024	1024
SIMD	4137	2048	1024	1024	1024
SIMD	2915	2048	1024	1024	1024
SIMD	2144	2048	1024	1024	1024
SIMD	2055	2048	1024	1024	1024
SIMD	2081	2048	1024	1024	1024
SIMD	5012	2048	1024	1024	1024
SIMD	3107	2048	1024	1024	1024
SIMD	2270	2048	1024	1024	1024
SIMD	2015	2048	1024	1024	1024
SIMD	3442	2048	1024	1024	1024
SIMD	2296	2048	1024	1024	1024
SIMD	2007	2048	1024	1024	1024
SIMD	1994	2048	1024	1024	1024
SIMD	1996	2048	1024	1024	1024
SIMD	2181	2048	1024	1024	1024
SIMD	3287	2048	1024	1024	1024
SIMD	2832	2048	1024	1024	1024
SIMD	1966	2048	1024	1024	1024
SIMD	1979	2048	1024	1024	1024
SIMD	1982	2048	1024	1024	1024
SIMD	1997	2048	1024	1024	1024
SIMD	1999	2048	1024	1024	1024
SIMD	1982	2048	1024	1024	1024
SIMD	2007	2048	1024	1024	1024
SIMD	1984	2048	1024	1024	1024
SIMD	1983	2048	1024	1024	1024
SIMD	2065	2048	1024	1024	1024
SIMD	1995	2048	1024	1024	1024
SIMD	1996	2048	1024	1024	1024
SIMD	2003	2048	1024	1024	1024
SIMD	1996	2048	1024	1024	1024
SIMD	1996	2048	1024	1024	1024
SIMD	2003	2048	1024	1024	1024
SIMD	2474	2048	1024	1024	1024
SIMD	2261	2048	1024	1024	1024
SIMD	2004	2048	1024	1024	1024
SIMD	2000	2048	1024	1024	1024
SIMD	2000	2048	1024	1024	1024
SIMD	2058	2048	1024	1024	1024
SIMD	2013	2048	1024	1024	1024
SIMD	3789	2048	1024	1024	1024
SIMD	2758	2048	1024	1024	1024
SIMD	2247	2048	1024	1024	1024
SIMD	2038	2048	1024	1024	1024
SIMD	2010	2048	1024	1024	1024
SIMD	2025	2048	1024	1024	1024
SIMD	2020	2048	1024	1024	1024
SIMD	2027	2048	1024	1024	1024
SIMD	2030	2048	1024	1024	1024
SIMD	2031	2048	1024	1024	1024
SIMD	2160	2048	1024	1024	1024
SIMD	2033	2048	1024	1024	1024
SIMD	2039	2048	1024	1024	1024
SIMD	2024	2048	1024	1024	1024
SIMD	2027	2048	1024	1024	1024
SIMD	2047	2048	1024	1024	1024
SIMD	3772	2048	1024	1024	1024
SIMD	3182	2048	1024	1024	1024
SIMD	2155	2048	1024	1024	1024
SIMD	2079	2048	1024	1024	1024
SIMD	3901	2048	1024	1024	1024
SIMD	2086	2048	1024	1024	1024
SIMD	2146	2048	1024	1024	1024
SIMD	2051	2048	1024	1024	1024
SIMD	2120	2048	1024	1024	1024
SIMD	2029	2048	1024	1024	1024
SIMD	2154	2048	1024	1024	1024
SIMD	2000	2048	1024	1024	1024
SIMD	1994	2048	1024	1024	1024
SIMD	2032	2048	1024	1024	1024
SIMD	2008	2048	1024	1024	1024
SIMD	2012	2048	1024	1024	1024
SIMD	2018	2048	1024	1024	1024
SIMD	2102	2048	1024	1024	1024
SIMD	2013	2048	1024	1024	1024
SIMD	2019	2048	1024	1024	1024
SIMD	2046	2048	1024	1024	1024
SIMD	2012	2048	1024	1024	1024
SIMD	2022	2048	1024	1024	1024
SIMD	2018	2048	1024	1024	1024
SIMD	1994	2048	1024	1024	1024
SIMD	2010	2048	1024	1024	1024
SIMD	2002	2048	1024	1024	1024
SIMD	2015	2048	1024	1024	1024
SIMD	2043	2048	1024	1024	1024
SIMD	2014	2048	1024	1024	1024
SIMD	2070	2048	1024	1024	1024
SIMD	2022	2048	1024	1024	1024
SIMD	2022	2048	1024	1024	1024
SIMD	2014	2048	1024	1024	1024
SIMD	2021	2048	1024	1024	1024
SIMD	2015	2048	1024	1024	1024
SIMD	2011	2048	1024	1024	1024
SIMD	2173	2048	1024	1024	1024
SIMD	2012	2048	1024	1024	1024
SIMD	2021	2048	1024	1024	1024
SIMD	2031	2048	1024	1024	1024
SIMD	2022	2048	1024	1024	1024
SIMD	2025	2048	1024	1024	1024
SIMD	2020	2048	1024	1024	1024
SIMD	4071	2048	1024	1024	1024
SIMD	2813	2048	1024	1024	1024
SIMD	2369	2048	1024	1024	1024
SIMD	2020	2048	1024	1024	1024
SIMD	2023	2048	1024	1024	1024
SIMD	2053	2048	1024	1024	1024
SIMD	2026	2048	1024	1024	1024
SIMD	2034	2048	1024	1024	1024
SIMD	2026	2048	1024	1024	1024
SIMD	2078	2048	1024	1024	1024
SIMD	2030	2048	1024	1024	1024
SIMD	2025	2048	1024	1024	1024
SIMD	2028	2048	1024	1024	1024
SIMD	2033	2048	1024	1024	1024
SIMD	2031	2048	1024	1024	1024
SIMD	2038	2048	1024	1024	1024
SIMD	2052	2048	1024	1024	1024
SIMD	2041	2048	1024	1024	1024
SIMD	2040	2048	1024	1024	1024
SIMD	2057	2048	1024	1024	1024
SIMD	2050	2048	1024	1024	1024
SIMD	2060	2048	1024	1024	1024
SIMD	2048	2048	1024	1024	1024
SIMD	2044	2048	1024	1024	1024
SIMD	2056	2048	1024	1024	1024
SIMD	2049	2048	1024	1024	1024
SIMD	2458	2048	1024	1024	1024
SIMD	2065	2048	1024	1024	1024
SIMD	2051	2048	1024	1024	1024
SIMD	2065	2048	1024	1024	1024
SIMD	2058	2048	1024	1024	1024
SIMD	2063	2048	1024	1024	1024
SIMD	2128	2048	1024	1024	1024
SIMD	2129	2048	1024	1024	1024
SIMD	2155	2048	1024	1024	1024
SIMD	2060	2048	1024	1024	1024
SIMD	3646	2048	1024	1024	1024
SIMD	2875	2048	1024	1024	1024
SIMD	2053	2048	1024	1024	1024
SIMD	2015	2048	1024	1024	1024
SIMD	2015	2048	1024	1024	1024
SIMD	2029	2048	1024	1024	1024
SIMD	2011	2048	1024	1024	1024
SIMD	2009	2048	1024	1024	1024
SIMD	2090	2048	1024	1024	1024
SIMD	2033	2048	1024	1024	1024
SIMD	2025	2048	1024	1024	1024
SIMD	2035	2048	1024	1024	1024
SIMD	2027	2048	1024	1024	1024
SIMD	2026	2048	1024	1024	1024
SIMD	2031	2048	1024	1024	1024
SIMD	3202	2048	1024	1024	1024
SIMD	3435	2048	1024	1024	1024
SIMD	2672	2048	1024	1024	1024
SIMD	2063	2048	1024	1024	1024
SIMD	2030	2048	1024	1024	1024
SIMD	2024	2048	1024	1024	1024
SIMD	3960	2048	1024	1024	1024
SIMD	2795	2048	1024	1024	1024
SIMD	2152	2048	1024	1024	1024
SIMD	1990	2048	1024	1024	1024
SIMD	2004	2048	1024	1024	1024
SIMD	3276	2048	1024	1024	1024
SIMD	3264	2048	1024	1024	1024
SIMD	2832	2048	1024	1024	1024
SIMD	2084	2048	1024	1024	1024
SIMD	2010	2048	1024	1024	1024
SIMD	2011	2048	1024	1024	1024
SIMD	2037	2048	1024	1024	1024
SIMD	2061	2048	1024	1024	1024
SIMD	2026	2048	1024	1024	1024
SIMD	2060	2048	1024	1024	1024
SIMD	2026	2048	1024	1024	1024
SIMD	2026	2048	1024	1024	1024
SIMD	2035	2048	1024	1024	1024
SIMD	2027	2048	1024	1024	1024
SIMD	2030	2048	1024	1024	1024
SIMD	2034	2048	1024	1024	1024
SIMD	2166	2048	1024	1024	1024
SIMD	2059	2048	1024	1024	1024
SIMD	2038	2048	1024	1024	1024
SIMD	2050	2048	1024	1024	1024
